CollEn	particle	centrality	mass	beta	betaErr	temp	tempErr	n-v_prof	nErr	norm	normErr	dETdEta_data	dETdEta_d_err	dETdEtaLeft	dETdEtaLErr	dETdEtaRight	dETdEtaRErr	dETdEtaTotal	dETdEtaTErr	dETdy_d	dETdy_d_err	dETdyLeft	dETdyLErr	dETdyRight	dETdyRErr	dETdyTotal	dETdyTErr	dNdEta_d	dNdEta_d_err	dNdEtaLeft	dNdEtaLErr	dNdEtaRight	dNdEtaRErr	dNdEtaTotal	dNdEtaTErr	dNdy_d	dNdy_d_err	dNdyLeft	dNdyLErr	dNdyRight	dNdyRErr	dNdyTotal	dNdyTErr	Npart	NpartErr
19.6	pi-	2	0.13957	0.790712	0.0127715	0.0883015	0.00480888	6.29824	0.957661	13294	3223.99	24.4707	1.6304	3.07383	0.224835	0.0208725	0.00200747	27.5654	1.85724	25.4876	1.69703	4.38005	0.33631	0.0209168	0.00201144	29.8886	2.03536	44.6085	2.93028	14.2109	1.07938	0.00967111	0.00200747	58.829	4.01167	47.0563	3.09097	14.2109	1.07938	0.00967111	0.000895146	61.2768	4.17125	225	9
19.6	pi-	3	0.13957	0.792568	0.0128805	0.0875683	0.00476831	6.5067	1.00724	9385.54	2302.23	16.3253	1.0873	2.11763	0.16094	0.0134766	0.00133819	18.4565	1.24958	17.0115	1.13227	3.02013	0.240737	0.0135052	0.00134084	20.0451	1.37435	29.9396	1.96658	9.79688	0.772629	0.00624664	0.00133819	39.7427	2.74055	31.5969	2.0754	9.79688	0.772629	0.00624664	0.000597159	41.4	2.84862	158	10
19.6	pi-	4	0.13957	0.792876	0.0122141	0.0873803	0.00453579	6.90667	1.05542	6396.43	1511.63	10.7389	0.714941	1.43767	0.107874	0.00851203	0.000847706	12.1851	0.823663	11.1967	0.744946	2.05139	0.161308	0.00853012	0.000849384	13.2566	0.907104	19.8471	1.30363	6.6538	0.517749	0.00394613	0.000847706	26.5049	1.82223	20.957	1.37652	6.6538	0.517749	0.00394613	0.000378399	27.6148	1.89464	108	11
19.6	pi-	5	0.13957	0.787076	0.0124182	0.0868127	0.00443659	6.93167	1.0523	4150.16	970.693	6.61795	0.440094	0.915035	0.0682319	0.00462781	0.000453842	7.53761	0.50878	6.9042	0.458858	1.30651	0.102093	0.00463768	0.000454747	8.21535	0.561405	12.3361	0.810048	4.23715	0.327626	0.00215072	0.000453842	16.5754	1.13813	13.0324	0.855779	4.23715	0.327626	0.00215072	0.000203381	17.2717	1.18361	71	10
19.6	pi-	6	0.13957	0.780809	0.0127614	0.0857733	0.00436217	6.90769	1.04364	2675.48	626.755	3.93112	0.261139	0.568478	0.0423964	0.00234495	0.000227859	4.50195	0.303763	4.10427	0.27249	0.812614	0.0635316	0.00234998	0.000228317	4.91923	0.33625	7.40564	0.486179	2.63472	0.203794	0.00109317	0.000227859	10.0415	0.690201	7.8285	0.513957	2.63472	0.203794	0.00109317	0.000102619	10.4643	0.717854	44	9
19.6	pi-	7	0.13957	0.77058	0.0138741	0.0839966	0.00430762	6.59035	0.965038	1630.43	387.709	2.11351	0.140352	0.323996	0.0242279	0.000983178	9.16655e-05	2.43849	0.164672	2.20863	0.146591	0.463969	0.0364056	0.000985308	9.18527e-05	2.67358	0.183088	4.03254	0.264805	1.5037	0.11669	0.00046061	9.16655e-05	5.5367	0.381586	4.26592	0.280142	1.5037	0.11669	0.00046061	4.16213e-05	5.77008	0.396874	26	7
19.6	pi-	8	0.13957	0.752951	0.0150188	0.0835454	0.00456849	6.40666	1.12434	885.239	222.375	1.08137	0.0718827	0.173164	0.0131541	0.000567542	5.97955e-05	1.2551	0.0850966	1.13123	0.0751565	0.24812	0.0198075	0.00056891	5.9931e-05	1.37991	0.0950239	2.09477	0.137747	0.804038	0.0634515	0.000280403	5.97955e-05	2.89909	0.201259	2.21758	0.145827	0.804038	0.0634515	0.000280403	2.85843e-05	3.0219	0.209307	14	5
19.6	pi+	0	0.13957	0.782079	0.0154944	0.0889064	0.00550867	5.55437	0.935252	19955.8	5396.42	39.4107	2.62657	4.68825	0.366633	0.0328562	0.003277	44.1318	2.99648	41.0167	2.7318	6.67288	0.548303	0.0329262	0.0032835	47.7225	3.28338	71.1322	4.67278	21.6546	1.75986	0.0152505	0.003277	92.8021	6.43591	74.9743	4.92495	21.6546	1.75986	0.0152505	0.0014646	96.6442	6.68627	338	2
19.6	pi+	1	0.13957	0.785963	0.0141829	0.0893079	0.00528255	5.98221	1.00729	15935.8	4148.48	31.61	2.10719	3.80826	0.295517	0.0273935	0.00280335	35.4456	2.40551	32.9067	2.19216	5.42021	0.44146	0.0274516	0.00280888	38.3543	2.63643	57.2322	3.76023	17.5899	1.41736	0.0126944	0.00280335	74.8348	5.18039	60.342	3.96437	17.5899	1.41736	0.0126944	0.00124953	77.9446	5.38297	289	6
19.6	pi+	2	0.13957	0.784999	0.0133558	0.0897298	0.005	6.08707	0.972265	11929.1	2927.23	24.0826	1.60493	2.89523	0.214294	0.0208696	0.0020253	26.9987	1.82125	25.0708	1.66968	4.1195	0.319761	0.0209139	0.0020293	29.2112	1.99147	43.6245	2.86567	13.3697	1.02692	0.00966898	0.0020253	57.0039	3.89462	45.9934	3.02116	13.3697	1.02692	0.00966898	0.000902735	59.3728	4.04898	225	9
19.6	pi+	3	0.13957	0.788136	0.012777	0.0895489	0.00486604	6.55226	1.08192	8218.46	1989.44	16.0423	1.06878	1.98873	0.149366	0.0138136	0.0014202	18.0448	1.21956	16.7092	1.11248	2.83109	0.222821	0.0138429	0.001423	19.5542	1.33673	29.2591	1.92195	9.1874	0.715652	0.00639552	0.0014202	38.4529	2.63903	30.8643	2.02734	9.1874	0.715652	0.00639552	0.000632111	40.0581	2.74362	158	10
19.6	pi+	4	0.13957	0.787965	0.0125874	0.0883234	0.00467857	6.73279	1.07379	5890.53	1406.9	10.5102	0.69954	1.36819	0.10263	0.00828543	0.000837159	11.8867	0.803007	10.955	0.728691	1.95028	0.153306	0.00830304	0.000838816	12.9136	0.882836	19.3573	1.27122	6.32721	0.492205	0.00384218	0.000837159	25.6883	1.76427	20.433	1.34185	6.32721	0.492205	0.00384218	0.000373684	26.764	1.83443	108	11
19.6	pi+	5	0.13957	0.784718	0.0123891	0.0877942	0.00448546	6.93723	1.08977	3823.94	888.531	6.47109	0.430385	0.8735	0.064676	0.0046253	0.00046236	7.34921	0.495523	6.7493	0.44862	1.24601	0.0966389	0.00463517	0.000463279	7.99994	0.545722	12.0257	0.789648	4.04179	0.310241	0.0021484	0.00046236	16.0696	1.10035	12.701	0.834	4.04179	0.310241	0.0021484	0.000206946	16.745	1.14445	71	10
19.6	pi+	6	0.13957	0.781143	0.0122021	0.0869795	0.00430966	7.19407	1.12019	2444	556.756	3.83712	0.255034	0.543503	0.0399936	0.00241951	0.000241365	4.38304	0.295269	4.00544	0.26607	0.77609	0.0598072	0.00242469	0.000241848	4.78395	0.326119	7.21269	0.473618	2.51692	0.191955	0.00112615	0.000241365	9.73074	0.665815	7.62329	0.500592	2.51692	0.191955	0.00112615	0.00010839	10.1413	0.692655	44	9
19.6	pi+	7	0.13957	0.770748	0.0121191	0.0872514	0.00417431	7.50543	1.22587	1340.59	296.283	2.06742	0.137351	0.302041	0.0218661	0.00110188	0.000113867	2.37057	0.159331	2.15988	0.143415	0.43131	0.032675	0.00110425	0.000114097	2.5923	0.176204	3.93155	0.258191	1.39878	0.104892	0.000514175	0.000113867	5.33085	0.363197	4.15796	0.27307	1.39878	0.104892	0.000514175	5.13207e-05	5.55726	0.378013	26	7
19.6	pi+	8	0.13957	0.754655	0.0148829	0.0838709	0.00445718	6.43042	1.04974	842.591	206.456	1.05748	0.070487	0.166871	0.0125781	0.000385813	4.02903e-05	1.22474	0.0831053	1.10592	0.0736681	0.239016	0.0189182	0.000386655	4.03736e-05	1.34532	0.0926267	2.03997	0.134252	0.774602	0.0606216	0.000181491	4.02903e-05	2.81476	0.194914	2.15916	0.142092	0.774602	0.0606216	0.000181491	1.8409e-05	2.93394	0.202732	14	5
19.6	ka-	0	0.49368	0.755369	0.0138942	0.0845287	0.00578019	5.37512	0.608033	41679.3	22206.8	7.62947	0.476073	0.305188	0.0170118	0.0107748	0.00109235	7.94543	0.494177	9.97853	0.617039	1.01201	0.0591255	0.0110607	0.00111926	11.0016	0.677284	8.95847	0.546039	0.578794	0.032388	0.00490372	0.00109235	9.54217	0.57952	12.292	0.745441	0.578794	0.032388	0.00490372	0.000478441	12.8757	0.778307	338	2
19.6	ka-	1	0.49368	0.754067	0.0148177	0.0816459	0.00560639	5.12115	0.515572	45342	24906.8	6.22854	0.388418	0.258805	0.0146859	0.00766308	0.000735662	6.49501	0.403839	8.16771	0.504824	0.859464	0.0511982	0.0078679	0.00075402	9.03505	0.556776	7.34731	0.447771	0.490886	0.0279665	0.00350055	0.000735662	7.8417	0.476473	10.1055	0.612831	0.490886	0.0279665	0.00350055	0.000324402	10.5999	0.641122	289	6
19.6	ka-	2	0.49368	0.749102	0.0158743	0.0796487	0.00552107	4.89181	0.457576	41187.1	23261.8	4.56915	0.283473	0.195807	0.0112089	0.00480509	0.000438206	4.76976	0.29512	6.00903	0.369732	0.650876	0.0391633	0.0049344	0.000449266	6.66484	0.409345	5.41941	0.329103	0.371423	0.0213491	0.0022029	0.000438206	5.79303	0.35089	7.47191	0.451739	0.371423	0.0213491	0.0022029	0.000194384	7.84553	0.473283	225	9
19.6	ka-	3	0.49368	0.757241	0.0123806	0.080951	0.00486976	5.94397	0.593528	25615.4	12491.1	3.07363	0.190934	0.140883	0.00777929	0.00353486	0.000336134	3.21805	0.199049	4.06674	0.250489	0.468716	0.0271139	0.00362935	0.000344534	4.53908	0.277948	3.67507	0.223384	0.267258	0.0148139	0.00161485	0.000336134	3.94394	0.238534	5.09994	0.308616	0.267258	0.0148139	0.00161485	0.00014833	5.36881	0.323578	158	10
19.6	ka-	4	0.49368	0.762116	0.0110583	0.0787629	0.00436026	6.52909	0.619401	21245.2	9789.18	1.92979	0.119956	0.0971378	0.00535424	0.0020253	0.000192463	2.02895	0.125503	2.57327	0.158602	0.323954	0.0186982	0.00207959	0.000197302	2.8993	0.177498	2.33334	0.141972	0.184309	0.0101975	0.000926511	0.000192463	2.51857	0.152362	3.26348	0.197701	0.184309	0.0101975	0.000926511	8.51932e-05	3.44871	0.207984	108	11
19.6	ka-	5	0.49368	0.749619	0.0106935	0.0786386	0.00399832	7.16268	0.708977	13723.6	5833.57	1.15068	0.0714361	0.0631115	0.00333887	0.000938429	8.88927e-05	1.21473	0.0748639	1.55054	0.095471	0.210668	0.0116516	0.000963742	9.11513e-05	1.76217	0.107214	1.41631	0.0861557	0.119757	0.00635871	0.00043074	8.88927e-05	1.53649	0.0926033	1.99868	0.121089	0.119757	0.00635871	0.00043074	3.95683e-05	2.11886	0.127487	71	10
19.6	ka-	6	0.49368	0.742499	0.0114807	0.0751113	0.00391318	7.04442	0.668163	11715.4	5290.61	0.634508	0.0397147	0.0382905	0.00210322	0.000378363	3.80343e-05	0.673177	0.0418559	0.862704	0.0535071	0.128177	0.0073766	0.000388683	3.90202e-05	0.991269	0.0609227	0.791808	0.0484944	0.0726743	0.00400709	0.000174683	3.80343e-05	0.864657	0.0525395	1.12646	0.068672	0.0726743	0.00400709	0.000174683	1.71073e-05	1.1993	0.0726962	44	9
19.6	ka-	7	0.49368	0.727324	0.0129391	0.0723619	0.0044444	6.7673	0.79279	8335.91	4540.64	0.30866	0.0194612	0.0204176	0.00119163	0.000307097	3.47486e-05	0.329385	0.0206875	0.424284	0.0265097	0.0684996	0.00420766	0.000317427	3.58496e-05	0.493101	0.0307532	0.392612	0.0242698	0.0387591	0.00227154	0.000156656	3.47486e-05	0.431528	0.0265761	0.563277	0.0346427	0.0387591	0.00227154	0.000156656	1.71944e-05	0.602192	0.0369315	26	7
19.6	ka-	8	0.49368	0.719861	0.0177993	0.0659216	0.00591966	5.88144	0.768804	9259.08	7893.92	0.140063	0.00924253	0.0103711	0.000770331	0.000146165	2.17602e-05	0.150581	0.0100346	0.194451	0.0126566	0.0349702	0.00276811	0.00015174	2.25454e-05	0.229573	0.0154473	0.180846	0.0116203	0.0196955	0.00147052	7.91626e-05	2.17602e-05	0.200621	0.0131126	0.261667	0.016664	0.0196955	0.00147052	7.91626e-05	1.14601e-05	0.281442	0.018146	14	5
19.6	ka+	0	0.49368	0.760366	0.0139454	0.0854615	0.00595814	5.17359	0.583529	59377.2	31927.3	12.2997	0.76874	0.464458	0.0257194	0.0198648	0.00200671	12.7841	0.796466	15.9938	0.990382	1.53867	0.0892963	0.0203895	0.00205576	17.5528	1.08173	14.297	0.87217	0.880783	0.0489617	0.0090183	0.00200671	15.1868	0.923139	19.5117	1.18394	0.880783	0.0489617	0.0090183	0.000875279	20.4015	1.23378	338	2
19.6	ka+	1	0.49368	0.767053	0.0125875	0.0854313	0.00562305	5.49092	0.609183	49409.5	25149.8	10.0987	0.632438	0.388407	0.0212325	0.0173266	0.00174495	10.5044	0.655416	13.1431	0.815256	1.28737	0.0736905	0.0177827	0.00178739	14.4482	0.890734	11.7448	0.717464	0.736592	0.0404189	0.00785168	0.00174495	12.4892	0.759628	16.0487	0.974962	0.736592	0.0404189	0.00785168	0.000759173	16.7931	1.01614	289	6
19.6	ka+	2	0.49368	0.766789	0.0126205	0.0838114	0.00542883	5.49536	0.576103	42465.6	21605.2	7.34251	0.458417	0.292924	0.016113	0.0116425	0.00113577	7.64708	0.475666	9.58303	0.592784	0.971915	0.0560115	0.0119502	0.00116358	10.5669	0.649959	8.57955	0.522927	0.555562	0.030677	0.00528658	0.00113577	9.1404	0.554739	11.7557	0.712759	0.555562	0.030677	0.00528658	0.000495916	12.3165	0.743932	225	9
19.6	ka+	3	0.49368	0.768202	0.01188	0.081994	0.00503611	5.82808	0.583366	35104.6	17284.4	4.88904	0.304627	0.209787	0.0116076	0.00703781	0.000678857	5.10587	0.316913	6.42044	0.396461	0.697278	0.0404171	0.00722443	0.000695596	7.12495	0.437573	5.7682	0.351166	0.397939	0.0221023	0.00320154	0.000678857	6.16935	0.373947	7.95243	0.481754	0.397939	0.0221023	0.00320154	0.000297468	8.35357	0.504154	158	10
19.6	ka+	4	0.49368	0.763302	0.0134606	0.0735944	0.00455376	5.35542	0.414001	55587.4	30037.1	2.94147	0.182195	0.147662	0.00875941	0.0025944	0.00022228	3.09173	0.191176	3.90949	0.240262	0.493564	0.0308203	0.00266472	0.000227974	4.40572	0.27131	3.53988	0.214926	0.280222	0.0166929	0.00119393	0.00022228	3.82129	0.231841	4.93497	0.298431	0.280222	0.0166929	0.00119393	9.93693e-05	5.21639	0.315223	108	11
19.6	ka+	5	0.49368	0.754971	0.0132127	0.0738075	0.00438866	5.71909	0.462104	33725.7	17513.4	1.74175	0.107811	0.0929917	0.00543541	0.00131302	0.000114295	1.83606	0.113361	2.33231	0.14327	0.311009	0.0191157	0.00134873	0.000117239	2.64467	0.162503	2.12199	0.128853	0.176482	0.010358	0.000605338	0.000114295	2.29908	0.139326	2.97813	0.18016	0.176482	0.010358	0.000605338	5.12432e-05	3.15522	0.190569	71	10
19.6	ka+	6	0.49368	0.764912	0.0101496	0.0760896	0.00391556	7.1905	0.650384	15116.6	6685.27	0.963166	0.060285	0.0542279	0.00299713	0.000865344	8.38852e-05	1.01826	0.063366	1.29685	0.0804369	0.181384	0.0104977	0.00088865	8.60152e-05	1.47912	0.0910206	1.18107	0.0723193	0.102917	0.00570959	0.000396877	8.38852e-05	1.28438	0.0781127	1.66754	0.101621	0.102917	0.00570959	0.000396877	3.73258e-05	1.77085	0.107368	44	9
19.6	ka+	7	0.49368	0.770309	0.00955901	0.0761292	0.00417803	8.48925	1.0442	7699.46	3631.9	0.460215	0.0291407	0.0282855	0.00162201	0.000904272	0.000110003	0.489405	0.0308727	0.626593	0.0393302	0.0947239	0.0056934	0.000933767	0.000113314	0.722251	0.0451369	0.574625	0.0357091	0.0536871	0.00309051	0.000453955	0.000110003	0.628766	0.0389096	0.819135	0.0506319	0.0536871	0.00309051	0.000453955	5.30005e-05	0.873276	0.0537755	26	7
19.6	ka+	8	0.49368	0.770996	0.0115926	0.0759202	0.00431488	9.41101	1.483	3873.5	1893.88	0.215051	0.0139168	0.0141042	0.000812995	0.000586847	8.92928e-05	0.229742	0.0148191	0.295197	0.0188741	0.0472739	0.00285737	0.0006081	9.22459e-05	0.343079	0.0218237	0.272232	0.0171821	0.0267722	0.0015492	0.000309406	8.92928e-05	0.299314	0.0188206	0.390612	0.0244694	0.0267722	0.0015492	0.000309406	4.49455e-05	0.417694	0.0260635	14	5
19.6	pba	0	0.93827	0.664705	0.0290007	0.0887464	0.0102341	2.50723	0.268975	289974	418277	4.26668	0.362067	0.149793	0	0.0141482	0	4.43062	0.362067	6.40282	0.536583	0.584522	0	0.0154659	0	7.00281	0.536583	1.85673	0.155869	0.0779192	0	0.00431452	0	1.93896	0.155869	2.84305	0.236147	0.0779192	0	0.00431452	0	2.92528	0.236147	338	2
19.6	pba	1	0.93827	0.650917	0.0259204	0.0851372	0.00750454	2.43289	0.294156	405212	460720	3.39017	0.286254	0.128196	0	0.00855732	0	3.52692	0.286254	5.13741	0.428781	0.501021	0	0.00936429	0	5.6478	0.428781	1.48414	0.124068	0.0666883	0	0.00262122	0	1.55345	0.124068	2.29371	0.189891	0.0666883	0	0.00262122	0	2.36302	0.189891	289	6
19.6	pba	2	0.93827	0.654702	0.0487641	0.0880054	0.0183019	2.94182	0.416955	222609	574397	2.66241	0.224033	0.110315	0.0106266	0.00719138	0.00116024	2.77992	0.23582	4.05989	0.337793	0.432528	0.0454993	0.00786512	0.00125954	4.50029	0.384552	1.16835	0.0973559	0.0573916	0.0055431	0.00219767	0.00116024	1.22794	0.104059	1.81752	0.150039	0.0573916	0.0055431	0.00219767	0.000343604	1.87711	0.155926	225	9
19.6	pba	3	0.93827	0.659985	0.0930027	0.086665	0.0414319	3.51417	0.83678	204992	1.23599e+06	1.87001	0.157139	0.0883411	0.018956	0.0046885	0.00159438	1.96303	0.177689	2.883	0.239616	0.34806	0.082721	0.00512808	0.00172838	3.23619	0.324065	0.824801	0.068653	0.0459665	0.0098937	0.00143318	0.00159438	0.872201	0.0801411	1.29726	0.107014	0.0459665	0.0098937	0.00143318	0.000469297	1.34466	0.117377	158	10
19.6	pba	4	0.93827	0.645979	0.0601109	0.085246	0.0260841	4.07829	0.899737	186840	733521	1.24079	0.103721	0.0689935	0.010809	0.00233936	0.000575334	1.31212	0.115105	1.94875	0.161326	0.273019	0.0470717	0.00256055	0.000624753	2.22433	0.209023	0.552513	0.0457932	0.035904	0.00564114	0.000717244	0.000575334	0.589134	0.0520097	0.884735	0.0727668	0.035904	0.00564114	0.000717244	0.000170659	0.921357	0.0785786	108	11
19.6	pba	5	0.93827	0.658069	0.0233719	0.0880558	0.0138606	5.85354	1.38751	87780	173366	0.792658	0.0664396	0.0507081	0.00514324	0.00156926	0.000310594	0.844936	0.0718935	1.26274	0.104782	0.201362	0.0221199	0.00171623	0.000337122	1.46582	0.127239	0.355076	0.0295024	0.0263911	0.00268319	0.000479507	0.000310594	0.381946	0.0324962	0.576705	0.0475418	0.0263911	0.00268319	0.000479507	9.1916e-05	0.603576	0.0503169	71	10
19.6	pba	6	0.93827	0.669898	0.00957892	0.0662556	0.000982392	5.56401	0.584026	3.37787e+06	810842	0.46781	0.0392083	0.0419177	0	0.000427698	0	0.510155	0.0392083	0.762361	0.0633081	0.170335	0	0.000469324	0	0.933166	0.0633081	0.211954	0.0176227	0.0218306	0	0.000132473	0	0.233917	0.0176227	0.351724	0.0290388	0.0218306	0	0.000132473	0	0.373687	0.0290388	44	9
19.6	pba	7	0.93827	0.623893	0.0241031	0.0778586	0.0158367	7.41513	2.55734	175969	502390	0.244305	0.02056	0.0230962	0.00371236	0.000290759	0.000228107	0.267692	0.0245005	0.408187	0.0340623	0.0929657	0.0162168	0.00032157	0.000251318	0.501475	0.0505304	0.112052	0.00936403	0.0120252	0.00193759	9.23531e-05	0.000228107	0.124169	0.0115297	0.190322	0.0158033	0.0120252	0.00193759	9.23531e-05	7.1468e-05	0.202439	0.0178123	26	7
19.6	pba	8	0.93827	0.644723	0.0460903	0.0781043	0.0123296	12.5642	7.5227	93339.3	206939	0.116004	0.0100717	0.0133944	0.00148883	0.000305332	0.00022196	0.129704	0.0117825	0.199305	0.017104	0.0541891	0.00655137	0.000344364	0.000250136	0.253839	0.0239056	0.0539146	0.00464496	0.00697497	0.000777215	0.000102312	0.00022196	0.0609919	0.00564414	0.0939627	0.00801847	0.00697497	0.000777215	0.000102312	7.421e-05	0.10104	0.00886989	14	5
19.6	pro	0	0.93827	0.641853	0.0485212	0.0965218	0.0197379	2.7909	0.485159	928466	2.17342e+06	6.36115	0.562142	0.0310704	0.00481085	0.0493593	0.0642493	6.44158	0.631202	8.72883	0.760729	0.0995624	0.0158725	0.0538623	0.0698417	8.88226	0.846443	15.4197	1.29856	0.676714	0.112754	0.0350478	0.0642493	16.1315	1.47556	23.7906	1.99274	0.676714	0.112754	0.0350478	0.0440569	24.5024	2.14955	338	2
19.6	pro	1	0.93827	0.706684	0.0114797	0.0770428	0.000342525	3.29684	0.353601	1.35169e+07	1.1761e+06	5.0172	0.444554	0.0293075	0.00172438	0.0373051	0.00377112	5.08381	0.450049	6.88807	0.601765	0.0946206	0.00569853	0.0407472	0.00410122	7.02344	0.611565	12.2049	1.02977	0.650771	0.0406002	0.0267146	0.00377112	12.8824	1.07414	18.9171	1.58736	0.650771	0.0406002	0.0267146	0.00259721	19.5946	1.63056	289	6
19.6	pro	2	0.93827	0.69865	0.0319202	0.0838403	0.016125	3.71634	0.499436	3.35691e+06	8.40532e+06	3.72579	0.330022	0.0224456	0.00228805	0.0307117	0.00567184	3.77895	0.337982	5.12709	0.447748	0.072386	0.00772976	0.0335135	0.00613665	5.23299	0.461615	9.14936	0.77181	0.496953	0.0568897	0.0218072	0.00567184	9.66812	0.834371	14.2453	1.1954	0.496953	0.0568897	0.0218072	0.00372255	14.764	1.25601	225	9
19.6	pro	3	0.93827	0.6846	0.0333216	0.0761693	0.0133038	3.66214	0.408647	8.43884e+06	2.09202e+07	2.25812	0.197524	0.0163778	0.00176898	0.0122728	0.00167026	2.28678	0.200963	3.15264	0.272208	0.0529785	0.00600156	0.0134205	0.00181392	3.21904	0.280023	5.8428	0.489686	0.365454	0.0444504	0.00887721	0.00167026	6.21713	0.535807	9.23504	0.771402	0.365454	0.0444504	0.00887721	0.00113609	9.60937	0.816988	158	10
19.6	pro	4	0.93827	0.675242	0.0306784	0.0776992	0.0127244	4.26006	0.516624	4.17378e+06	9.55833e+06	1.31049	0.114035	0.010998	0.00154503	0.00650025	0.00653795	1.32799	0.122118	1.84947	0.158931	0.0356183	0.00520062	0.00710878	0.00712688	1.89219	0.171258	3.52579	0.294801	0.246142	0.0380697	0.00470559	0.00653795	3.77664	0.339408	5.64671	0.47111	0.246142	0.0380697	0.00470559	0.00459921	5.89756	0.513779	108	11
19.6	pro	5	0.93827	0.685263	0.0225077	0.0786805	0.0108241	5.17689	0.669325	2.26614e+06	4.32867e+06	0.784312	0.0684036	0.00727106	0.000714223	0.00425031	0.000648302	0.795833	0.0697662	1.11155	0.0957009	0.0235829	0.00241935	0.00464555	0.000703613	1.13977	0.0988239	2.14443	0.179575	0.163337	0.0178782	0.00306142	0.000648302	2.31083	0.198102	3.46071	0.289221	0.163337	0.0178782	0.00306142	0.000438287	3.62711	0.307537	71	10
19.6	pro	6	0.93827	0.668042	0.0177639	0.0776539	0.00693637	6.17266	0.754621	1.6123e+06	2.03314e+06	0.387803	0.0335035	0.00450821	0.000356945	0.00156187	0.000186639	0.393873	0.0340471	0.560879	0.0478936	0.0146535	0.00120447	0.00170863	0.000203036	0.577241	0.0493011	1.13695	0.0948869	0.101828	0.00885313	0.00113382	0.000186639	1.23991	0.103927	1.87417	0.156408	0.101828	0.00885313	0.00113382	0.000128934	1.97713	0.16539	44	9
19.6	pro	7	0.93827	0.672348	0.0169666	0.0771188	0.00832549	7.25375	1.04333	956816	1.47168e+06	0.191297	0.0165726	0.00248915	0.000231352	0.000747604	0.000111185	0.194533	0.0169152	0.278921	0.0238771	0.00810312	0.000783974	0.000817813	0.000120865	0.287842	0.024782	0.576708	0.0482593	0.0564404	0.00579689	0.000542473	0.000111185	0.633691	0.0541673	0.960164	0.080368	0.0564404	0.00579689	0.000542473	7.62968e-05	1.01715	0.0862412	26	7
19.6	pro	8	0.93827	0.660718	0.00993771	0.0670461	0.00100479	7.24063	0.801173	3.85712e+06	934135	0.079566	0.00693941	0.00135781	0	0.000171432	0	0.0810952	0.00693941	0.118453	0.0102001	0.00444967	0	0.00018798	0	0.12309	0.0102001	0.25651	0.0215895	0.0313134	0	0.000126983	0	0.287951	0.0215895	0.434915	0.0366214	0.0313134	0	0.000126983	0	0.466355	0.0366214	14	5
27	pi-	0	0.13957	0.797722	0.0139064	0.0877429	0.005229	5.97144	0.936629	24162.5	6388.99	44.5768	2.97499	5.45606	0.429485	0.0422051	0.004219	50.0751	3.4087	46.3986	3.09438	7.77589	0.642984	0.0422944	0.00422731	54.2167	3.7416	80.4546	5.28817	25.2271	2.06318	0.0195262	0.004219	105.701	7.35558	84.8256	5.57512	25.2271	2.06318	0.0195262	0.00187737	110.072	7.64018	343	2
27	pi-	1	0.13957	0.799454	0.0131452	0.0881691	0.00505568	6.24004	0.97454	19590.2	5004.5	36.6264	2.44478	4.4995	0.348984	0.0355964	0.00358184	41.1615	2.79735	38.1274	2.54316	6.41136	0.521903	0.0356716	0.00358887	44.5744	3.06865	66.1973	4.35138	20.8013	1.67515	0.0164508	0.00358184	87.0151	6.03011	69.8021	4.58803	20.8013	1.67515	0.0164508	0.00159102	90.6199	6.26477	299	6
27	pi-	2	0.13957	0.795007	0.0129182	0.0901768	0.00506289	6.27131	1.02814	13120.1	3244.72	27.5368	1.83876	3.23207	0.243715	0.0278785	0.00285475	30.7968	2.08533	28.6519	1.91183	4.59699	0.363393	0.0279372	0.00286033	33.2768	2.27808	49.4773	3.25248	14.9207	1.1673	0.0128693	0.00285475	64.4109	4.42263	52.1434	3.42747	14.9207	1.1673	0.0128693	0.00126493	67.077	4.59604	234	9
27	pi-	3	0.13957	0.797113	0.0119159	0.089504	0.00477839	6.45552	0.975767	9295.57	2199.83	18.5676	1.2394	2.24077	0.162186	0.018396	0.00178033	20.8268	1.40337	19.3267	1.28915	3.18946	0.242061	0.0184348	0.00178381	22.5346	1.53299	33.5295	2.2039	10.3506	0.77735	0.00849365	0.00178033	43.8885	2.98303	35.3498	2.32339	10.3506	0.77735	0.00849365	0.000789584	45.7088	3.10153	166	11
27	pi-	4	0.13957	0.796774	0.0113932	0.0904521	0.00453522	6.94002	1.11455	5869.58	1308.79	12.0864	0.806502	1.46648	0.103182	0.0120265	0.0012346	13.5649	0.910919	12.5839	0.839105	2.08622	0.153641	0.0120518	0.00123701	14.6822	0.993983	21.9125	1.44014	6.77121	0.493697	0.00554685	0.0012346	28.6893	1.93507	23.1073	1.51857	6.77121	0.493697	0.00554685	0.000546267	29.884	2.01281	114	11
27	pi-	5	0.13957	0.794487	0.0116626	0.0898026	0.0045438	7.08258	1.12912	3809.81	867.365	7.43438	0.495579	0.932456	0.0681186	0.00681972	0.000696657	8.37366	0.564395	7.74473	0.515919	1.32749	0.101488	0.00683411	0.00069802	9.07905	0.618105	13.5848	0.892577	4.30795	0.326065	0.00315031	0.000696657	17.8959	1.21934	14.3329	0.941688	4.30795	0.326065	0.00315031	0.000309029	18.644	1.26806	75	10
