CollEn,particle,centrality,mass,beta,betaErr,temp,tempErr,n-v_prof,nErr,norm,normErr,dETdEta_data,dETdEta_d_err,dETdEtaLeft,dETdEtaLErr,dETdEtaRight,dETdEtaRErr,dETdEtaTotal,dETdEtaTErr,dETdy_d,dETdy_d_err,dETdyLeft,dETdyLErr,dETdyRight,dETdyRErr,dETdyTotal,dETdyTErr,dNdEta_d,dNdEta_d_err,dNdEtaLeft,dNdEtaLErr,dNdEtaRight,dNdEtaRErr,dNdEtaTotal,dNdEtaTErr,dNdy_d,dNdy_d_err,dNdyLeft,dNdyLErr,dNdyRight,dNdyRErr,dNdyTotal,dNdyTErr,Npart,NpartErr
39,pi+,4,0.13957,0.810103,0.0116133,0.0911954,0.00499987,6.73029,1.09069,5823.31,1410.69,3.90611,0.257073,1.48572,0.112458,0.0168287,0.00179362,5.40866,0.371325,4.11988,0.271112,2.11154,0.167402,0.0168638,0.00179706,6.24828,0.440311,8.26253,0.541575,6.85473,0.537984,0.00771915,0.00179362,15.125,1.08135,8.81899,0.578218,6.85473,0.537984,0.00771915,0.000786778,15.6814,1.11699,111,11
39,pi+,5,0.13957,0.810461,0.0110393,0.0912311,0.00475856,7.19008,1.15989,3735.68,869.336,2.46728,0.16233,0.957401,0.0714177,0.010225,0.00110009,3.43491,0.234848,2.60365,0.171286,1.36105,0.10624,0.0102463,0.00110219,3.97494,0.278628,5.24834,0.344006,4.41821,0.341483,0.00468939,0.00110009,9.67124,0.686589,5.60412,0.367437,4.41821,0.341483,0.00468939,0.000482397,10.027,0.709402,74,10
39,pi+,6,0.13957,0.814622,0.0103671,0.0902602,0.00444415,7.80362,1.20855,2447.63,547.628,1.50493,0.0989958,0.609278,0.0450682,0.0059628,0.000638485,2.12017,0.144702,1.58945,0.104548,0.867217,0.0670784,0.00597521,0.000639708,2.46265,0.172266,3.22947,0.211706,2.81445,0.215576,0.00273415,0.000638485,6.04665,0.42792,3.45094,0.226294,2.81445,0.215576,0.00273415,0.00028,6.26812,0.44215,46,9
39,pi+,7,0.13957,0.80987,0.0103514,0.0899447,0.00429698,7.98411,1.23312,1370.12,299.158,0.817458,0.0537488,0.338035,0.0246414,0.00289631,0.000306445,1.15839,0.0786966,0.863774,0.0567916,0.481358,0.0366784,0.00290236,0.000307036,1.34803,0.093777,1.76366,0.11561,1.56205,0.117873,0.00133089,0.000306445,3.32704,0.233789,1.88522,0.123619,1.56205,0.117873,0.00133089,0.000134839,3.4486,0.241626,26,7
39,pi+,8,0.13957,0.809514,0.0102009,0.0893028,0.00416478,8.19176,1.24569,781.098,167.745,0.445731,0.0293093,0.18876,0.0136564,0.00148592,0.000156445,0.635976,0.0431222,0.471178,0.0309814,0.268989,0.0203395,0.00148903,0.000156748,0.741656,0.0514777,0.96595,0.0633291,0.872759,0.0653538,0.000683466,0.000156445,1.83939,0.128839,1.03285,0.067737,0.872759,0.0653538,0.000683466,6.89614E-05,1.90629,0.13316,14,5
39,ka-,0,0.49368,0.767617,0.012464,0.0881743,0.0055973,5.06625,0.539053,39081,18629,2.67927,0.162748,0.374151,0.0186919,0.0220854,0.00189067,3.0755,0.183331,3.76361,0.227593,1.23719,0.0645947,0.0226629,0.00193604,5.02346,0.294124,3.47838,0.20875,0.70942,0.0355698,0.00997327,0.00189067,4.19778,0.24621,5.11221,0.306477,0.70942,0.0355698,0.00997327,0.000816727,5.8316,0.342863,342,2
39,ka-,1,0.49368,0.76841,0.0133617,0.0847796,0.00572996,5.01798,0.524741,46201.7,24205.1,2.30513,0.139845,0.339109,0.0183291,0.0164214,0.00159214,2.66066,0.159766,3.25321,0.196546,1.12351,0.0636367,0.0168539,0.00163093,4.39358,0.261814,3.01112,0.180615,0.643079,0.0348927,0.00744404,0.00159214,3.66164,0.2171,4.44412,0.266348,0.643079,0.0348927,0.00744404,0.00069326,5.09464,0.301934,294,6
39,ka-,2,0.49368,0.778586,0.011607,0.0848512,0.00534285,5.43072,0.55859,34000.9,16641,1.68988,0.102582,0.253443,0.0135355,0.0133945,0.00130537,1.95672,0.117423,2.38863,0.144375,0.840203,0.0469685,0.0137453,0.0013369,3.24258,0.19268,2.2095,0.132564,0.480648,0.0257662,0.00605321,0.00130537,2.6962,0.159635,3.26733,0.195856,0.480648,0.0257662,0.00605321,0.000565834,3.75403,0.222188,230,9
39,ka-,3,0.49368,0.781815,0.0109086,0.0830197,0.00499614,5.69487,0.557468,27657.4,13193.1,1.1336,0.0687601,0.17861,0.00959251,0.0083784,0.000807035,1.32059,0.0791596,1.61029,0.0972783,0.593072,0.0333432,0.00859833,0.000826628,2.21196,0.131448,1.49121,0.0894466,0.338774,0.0182628,0.00379124,0.000807035,1.83378,0.108516,2.21533,0.132786,0.338774,0.0182628,0.00379124,0.000350751,2.5579,0.1514,162,10
39,ka-,4,0.49368,0.781779,0.0101031,0.0846637,0.00485058,6.25277,0.653519,15612.8,7007.23,0.73371,0.0444916,0.117209,0.0061935,0.00550582,0.000545574,0.856425,0.0512307,1.04562,0.0631577,0.389065,0.0214857,0.0056498,0.000558732,1.44033,0.0852021,0.96918,0.0581355,0.222308,0.0117897,0.00248644,0.000545574,1.19397,0.0704707,1.44396,0.0865631,0.222308,0.0117897,0.00248644,0.000236288,1.66875,0.098589,111,11
39,ka-,5,0.49368,0.782109,0.00934317,0.0816088,0.00424541,6.82247,0.652653,13462.2,5673.34,0.452537,0.0273918,0.0793476,0.00415789,0.00277142,0.000261147,0.534656,0.0318108,0.651469,0.0393018,0.264126,0.0144603,0.00284441,0.00026753,0.918439,0.0540296,0.605563,0.0363029,0.150531,0.00791635,0.00125626,0.000261147,0.75735,0.0444804,0.910255,0.0545575,0.150531,0.00791635,0.00125626,0.000113898,1.06204,0.0625877,74,10
39,ka-,6,0.49368,0.781641,0.00878585,0.0805195,0.00392559,7.48165,0.708238,9055.34,3630.8,0.264142,0.0159802,0.0491671,0.00256109,0.00142415,0.000134332,0.314733,0.0186756,0.383164,0.0231112,0.16391,0.00891406,0.00146177,0.000137633,0.548536,0.0321629,0.35683,0.0213958,0.0932868,0.00487646,0.000646549,0.000134332,0.450764,0.0264066,0.53996,0.0323763,0.0932868,0.00487646,0.000646549,5.87579E-05,0.633893,0.0373115,46,9
39,ka-,7,0.49368,0.784264,0.00830396,0.0822373,0.00378481,8.1445,0.820564,3853.04,1438.36,0.132118,0.0080117,0.024541,0.00123645,0.000762773,7.50076E-05,0.157422,0.00932316,0.191785,0.0115912,0.0817538,0.0042925,0.00078281,7.68349E-05,0.274322,0.0159605,0.178716,0.010736,0.0465599,0.00235378,0.000345278,7.50076E-05,0.225622,0.0131648,0.270535,0.0162478,0.0465599,0.00235378,0.000345278,3.26574E-05,0.31744,0.0186342,26,7
39,ka-,8,0.49368,0.777054,0.00854406,0.0813238,0.00373066,8.36593,0.864797,2188.9,821.879,0.0672585,0.00409969,0.0129579,0.000654109,0.000323353,3.29422E-05,0.0805397,0.00478674,0.0981109,0.00595687,0.0432051,0.00227353,0.000331901,3.37537E-05,0.141648,0.00826415,0.091596,0.00552686,0.0245859,0.00124532,0.000146859,3.29422E-05,0.116329,0.00680512,0.13919,0.00839273,0.0245859,0.00124532,0.000146859,1.44269E-05,0.163923,0.00965247,14,5
39,ka+,0,0.49368,0.76152,0.016006,0.0866376,0.00667216,4.50138,0.503168,56007.8,32726.7,3.42255,0.207803,0.467938,0.0259003,0.025905,0.00258679,3.91639,0.23629,4.79578,0.289899,1.54705,0.0898469,0.0265869,0.00264961,6.36942,0.382395,4.43005,0.26577,0.887234,0.0493026,0.0117393,0.00258679,5.32902,0.317659,6.49537,0.389272,0.887234,0.0493026,0.0117393,0.00112452,7.39434,0.439699,342,2
39,ka+,1,0.49368,0.771293,0.0135935,0.0867499,0.00616633,4.93537,0.548942,48766.1,26367.1,2.96579,0.180178,0.41627,0.0227417,0.0245541,0.00247529,3.40662,0.205395,4.16491,0.251885,1.37725,0.0788482,0.0251969,0.00253491,5.56736,0.333268,3.84677,0.230863,0.789317,0.0432882,0.0110948,0.00247529,4.64718,0.276627,5.65376,0.338944,0.789317,0.0432882,0.0110948,0.0010714,6.45417,0.383304,294,6
39,ka+,2,0.49368,0.780747,0.011955,0.0863525,0.00574897,5.27267,0.568883,37253.9,18986.1,2.16563,0.131655,0.310777,0.0168104,0.0194056,0.00195451,2.49582,0.150419,3.04638,0.184335,1.02903,0.0582815,0.0199113,0.00200129,4.09532,0.244618,2.8125,0.168856,0.589323,0.031998,0.00874748,0.00195451,3.41058,0.202809,4.14193,0.24839,0.589323,0.031998,0.00874748,0.000843168,4.74,0.281231,230,9
39,ka+,3,0.49368,0.789052,0.0101785,0.0860166,0.00516034,5.87679,0.621204,26278.7,12159.3,1.44716,0.0879564,0.216869,0.0114348,0.0134812,0.00135994,1.67751,0.100751,2.0448,0.12371,0.718863,0.039624,0.013831,0.00139231,2.77749,0.164726,1.88941,0.113429,0.411282,0.0217649,0.00606338,0.00135994,2.30675,0.136554,2.79442,0.167585,0.411282,0.0217649,0.00606338,0.000584972,3.21177,0.189935,162,10
39,ka+,4,0.49368,0.785687,0.0101796,0.0847077,0.00492555,5.98511,0.609528,19276,8758.77,0.925938,0.0562212,0.143989,0.00756683,0.00762221,0.000745132,1.07755,0.0645332,1.3139,0.0794371,0.477767,0.0262478,0.00782104,0.000763034,1.79949,0.106448,1.21612,0.0729888,0.273091,0.0144038,0.00343767,0.000745132,1.49265,0.0881377,1.80512,0.108247,0.273091,0.0144038,0.00343767,0.000322072,2.08164,0.122973,111,11
39,ka+,5,0.49368,0.799552,0.00831541,0.0849069,0.00433433,7.34524,0.756971,12034.5,4835.84,0.565327,0.034324,0.0938074,0.00484697,0.00507028,0.000517104,0.664205,0.0396881,0.808836,0.0489065,0.311679,0.0167973,0.00520133,0.000529355,1.12572,0.0662332,0.749431,0.0449932,0.177936,0.0092257,0.00227563,0.000517104,0.929643,0.054736,1.12129,0.0672721,0.177936,0.0092257,0.00227563,0.00022186,1.3015,0.0767197,74,10
39,ka+,6,0.49368,0.792978,0.00830679,0.0817612,0.00398023,7.50543,0.711747,9695.16,3834.02,0.326685,0.0197987,0.0584902,0.00302222,0.002251,0.0002154,0.387426,0.0230363,0.471339,0.0284651,0.194805,0.0105042,0.00230988,0.000220611,0.668454,0.0391899,0.437947,0.0262791,0.110967,0.00575381,0.00101667,0.0002154,0.549931,0.0322483,0.65991,0.0395855,0.110967,0.00575381,0.00101667,9.34355E-05,0.771894,0.0454328,46,9
39,ka+,7,0.49368,0.796133,0.00813109,0.0840974,0.00404845,7.9682,0.822434,3844.15,1472.66,0.162516,0.00988398,0.0284108,0.00144885,0.00125685,0.000128105,0.192184,0.0114609,0.234146,0.0141832,0.094501,0.00502307,0.00128948,0.000131163,0.329937,0.0193374,0.217505,0.0130874,0.0538951,0.00275782,0.000565379,0.000128105,0.271965,0.0159733,0.327315,0.0196806,0.0538951,0.00275782,0.000565379,5.5189E-05,0.381775,0.0224936,26,7
39,ka+,8,0.49368,0.795095,0.00797697,0.0809467,0.00368502,8.04874,0.750753,2736.6,1022.55,0.0832093,0.00508837,0.0155181,0.000783318,0.000543724,5.28061E-05,0.0992711,0.0059245,0.12056,0.00733836,0.0517402,0.00272329,0.000557955,5.40879E-05,0.172858,0.0101157,0.112176,0.00678304,0.0294435,0.00149134,0.000245663,5.28061E-05,0.141866,0.00832719,0.16962,0.0102432,0.0294435,0.00149134,0.000245663,2.29468E-05,0.199309,0.0117575,14,5
39,pba,0,0.93827,0.699487,0.0530407,0.0817023,0.0212938,2.31547,0.273543,1608440,5535060,1.60869,0.1331,0.284663,0.0334254,0.0351977,0.0058586,1.92855,0.172384,2.57761,0.21166,1.11174,0.144167,0.0384698,0.00635116,3.72782,0.362178,0.721959,0.0593098,0.148079,0.0174393,0.010727,0.0058586,0.880765,0.0826077,1.17966,0.096369,0.148079,0.0174393,0.010727,0.00172426,1.33847,0.115533,342,2
39,pba,1,0.93827,0.693802,0.0749713,0.081224,0.0305443,2.50761,0.296093,1562530,7808670,1.38561,0.114347,0.265952,0.0437964,0.0265704,0.00584645,1.67813,0.16399,2.24031,0.183625,1.04177,0.190914,0.0290501,0.00633573,3.31113,0.380875,0.624468,0.0511948,0.138358,0.0228578,0.0081089,0.00584645,0.770935,0.079899,1.02929,0.0839702,0.138358,0.0228578,0.0081089,0.00171833,1.17576,0.108546,294,6
39,pba,2,0.93827,0.696478,0.0744093,0.0822496,0.0323883,2.73001,0.317623,1005760,5210860,1.02709,0.084739,0.205989,0.0361576,0.0202549,0.00498052,1.25333,0.125877,1.66678,0.136591,0.808395,0.15782,0.0221392,0.00539448,2.49732,0.299805,0.463504,0.0379904,0.107169,0.0188718,0.00617442,0.00498052,0.576848,0.0618427,0.76684,0.062551,0.107169,0.0188718,0.00617442,0.00146015,0.880184,0.0828829,230,9
39,pba,3,0.93827,0.691073,0.0515317,0.0779527,0.0207929,2.98519,0.3344,1541590,5685860,0.718263,0.059012,0.163759,0.0236747,0.0106174,0.0017909,0.892639,0.0844776,1.18199,0.0965817,0.646421,0.103342,0.0116166,0.00194428,1.84003,0.201868,0.326261,0.0266532,0.0852126,0.0123564,0.00324996,0.0017909,0.414723,0.0408004,0.546995,0.0445232,0.0852126,0.0123564,0.00324996,0.000530732,0.635458,0.0574103,162,10
39,pba,4,0.93827,0.721775,0.00850298,0.0652524,0.000980756,3.67779,0.34239,16916000,4141260,0.502752,0.0412435,0.145658,0,0.00589345,0,0.654303,0.0412435,0.83868,0.0684725,0.585894,0,0.00645573,0,1.43103,0.0684725,0.229627,0.0187385,0.075835,0,0.00181282,0,0.307275,0.0187385,0.390125,0.0317409,0.075835,0,0.00181282,0,0.467773,0.0317409,111,11
39,pba,5,0.93827,0.675166,0.0250379,0.0914042,0.0163385,5.12702,1.23035,101828,220402,0.320766,0.0262546,0.087646,0.0090213,0.00466066,0.000974864,0.413073,0.0362508,0.542493,0.0442271,0.346402,0.0386826,0.00509119,0.00105589,0.893986,0.0839656,0.147401,0.0120074,0.0456092,0.00470596,0.00141709,0.000974864,0.194427,0.0176882,0.2537,0.020621,0.0456092,0.00470596,0.00141709,0.00028566,0.300726,0.0256126,74,10
39,pba,6,0.93827,0.665141,0.0244572,0.0820509,0.011993,5.43688,0.88256,263015,513595,0.194853,0.0158922,0.0634905,0.00661756,0.00170773,0.000277667,0.260051,0.0227874,0.336054,0.0273441,0.253174,0.0286448,0.00186903,0.000301825,0.591097,0.0562907,0.0903082,0.00733815,0.0330477,0.00345296,0.000523393,0.000277667,0.123879,0.0110688,0.158315,0.0128539,0.0330477,0.00345296,0.000523393,8.27224E-05,0.191886,0.0163896,46,9
39,pba,7,0.93827,0.684523,0.00897346,0.0663788,0.000964137,6.03053,0.59396,3479830,819011,0.104764,0.00853089,0.0447737,0,0.000547127,0,0.150084,0.00853089,0.183726,0.0149419,0.182202,0,0.00060007,0,0.366528,0.0149419,0.0488972,0.00396964,0.0233189,0,0.000169126,0,0.0723853,0.00396964,0.08707,0.00706963,0.0233189,0,0.000169126,0,0.110558,0.00706963,26,7
39,pba,8,0.93827,0.657987,0.0151263,0.0799483,0.00767969,8.85475,1.61095,114835,152427,0.0511998,0.00417188,0.0214764,0.00193156,0.000267823,4.14616E-05,0.0729441,0.0061449,0.0913516,0.00743917,0.0864011,0.0083472,0.000293305,4.51331E-05,0.178046,0.0158315,0.0240628,0.0019557,0.0111817,0.0010078,8.2296E-05,4.14616E-05,0.0353269,0.00300497,0.043545,0.00354154,0.0111817,0.0010078,8.2296E-05,1.24296E-05,0.054809,0.00456178,14,5
39,pro,0,0.93827,0.723646,0.0115219,0.0776901,0.000336166,2.76691,0.290694,10236100,850581,0.773115,0.0668756,0.0232272,0.00140789,0.0498226,0.00517109,0.846165,0.0734546,1.11082,0.0949755,0.0747701,0.00464577,0.0543668,0.00561621,1.23996,0.105237,2.22042,0.185492,0.511916,0.0330258,0.0353722,0.00517109,2.76771,0.223689,3.65048,0.305007,0.511916,0.0330258,0.0353722,0.00351748,4.19777,0.34155,342,2
39,pro,1,0.93827,0.704392,0.0602111,0.0808501,0.0273893,2.8391,0.322121,5242300,23767300,0.647024,0.0556811,0.0205466,0.0030415,0.0366763,0.00851886,0.704247,0.0672415,0.93684,0.0797517,0.0661028,0.0103337,0.0400331,0.00921077,1.04298,0.0992961,1.90708,0.159017,0.452149,0.0766547,0.0261063,0.00851886,2.38534,0.24419,3.15884,0.263663,0.452149,0.0766547,0.0261063,0.00555519,3.6371,0.345873,294,6
39,pro,2,0.93827,0.701048,0.0444507,0.0884373,0.024169,3.3691,0.550272,1292220,4375500,0.480633,0.0413919,0.0160459,0.00189586,0.031535,0.00757176,0.528214,0.0508595,0.698548,0.0595,0.0516079,0.00640684,0.0343776,0.00817348,0.784534,0.0740803,1.4359,0.119798,0.352817,0.0471608,0.0221919,0.00757176,1.81091,0.17453,2.39187,0.199804,0.352817,0.0471608,0.0221919,0.00485872,2.76688,0.251823,230,9
39,pro,3,0.93827,0.707708,0.0122467,0.0871644,0.00108989,3.70131,0.449461,1082900,145530,0.322236,0.0277341,0.0115354,0.000559366,0.0210678,0.00252158,0.354839,0.030815,0.470281,0.0400384,0.0371531,0.00182881,0.0229655,0.00273247,0.5304,0.0445997,0.976659,0.081502,0.254553,0.0128181,0.0148181,0.00252158,1.24603,0.0968417,1.6358,0.136727,0.254553,0.0128181,0.0148181,0.0016792,1.90517,0.151224,162,10
39,pro,4,0.93827,0.710644,0.0230758,0.0820766,0.0133537,4.51735,0.603999,1686730,3656560,0.201333,0.0172251,0.00896301,0.000907347,0.0107183,0.00194109,0.221014,0.0200736,0.298823,0.0253213,0.0289837,0.00306829,0.0116939,0.00210011,0.3395,0.0304897,0.645467,0.0538258,0.199818,0.0226146,0.00759786,0.00194109,0.852882,0.0783814,1.10136,0.0921366,0.199818,0.0226146,0.00759786,0.00127365,1.30878,0.116025,111,11
39,pro,5,0.93827,0.699999,0.0223126,0.0854071,0.0134222,4.90407,0.780544,615780,1246050,0.118072,0.0100714,0.00547906,0.000525719,0.00596633,0.00112391,0.129518,0.011721,0.176421,0.0149122,0.0177074,0.00177389,0.00650854,0.00121562,0.200637,0.0179017,0.386588,0.0322052,0.121963,0.0130323,0.00422436,0.00112391,0.512775,0.0463614,0.66321,0.0554517,0.121963,0.0130323,0.00422436,0.000735313,0.789397,0.0692193,74,10
39,pro,6,0.93827,0.697773,0.0184332,0.0833588,0.0112805,5.90438,0.936249,521342,932428,0.064961,0.0055137,0.00355911,0.000338231,0.00275702,0.000499,0.0712771,0.00635093,0.098616,0.00830502,0.0115304,0.00114231,0.00300911,0.000540263,0.113155,0.00998759,0.223693,0.0186318,0.0797152,0.00840372,0.001961,0.000499,0.305369,0.0275345,0.389755,0.0326232,0.0797152,0.00840372,0.001961,0.000329658,0.471431,0.0413565,46,9
39,pro,7,0.93827,0.684903,0.0172753,0.0803495,0.00944824,6.71279,1.00991,457102,736614,0.0309574,0.00261218,0.0020081,0.000186583,0.000955366,0.000155264,0.0339208,0.00295403,0.0478651,0.00401399,0.00652171,0.000631029,0.00104391,0.000168443,0.0554307,0.00481346,0.112723,0.00938614,0.0452604,0.00465223,0.00068643,0.000155264,0.15867,0.0141936,0.199455,0.0167094,0.0452604,0.00465223,0.00068643,0.000104562,0.245402,0.0214662,26,7
39,pro,8,0.93827,0.683727,0.0146674,0.0795471,0.00799689,8.1688,1.2709,262013,365925,0.013965,0.00117517,0.00103717,9.8719E-05,0.000374068,0.000162701,0.0153762,0.00143659,0.0219167,0.0018351,0.00337436,0.000333103,0.000408825,0.000177155,0.0256999,0.00234536,0.0531718,0.0044322,0.0234811,0.00244759,0.00026928,0.000162701,0.0769222,0.00704249,0.09529,0.00799764,0.0234811,0.00244759,0.00026928,0.00011329,0.11904,0.0105585,14,5
