CollEn	particle	centrality	mass	beta	betaErr	temp	tempErr	n-v_prof	nErr	norm	normErr	dETdEta_data	dETdEta_d_err	dETdEtaLeft	dETdEtaLErr	dETdEtaRight	dETdEtaRErr	dETdEtaTotal	dETdEtaTErr	dETdy_d	dETdy_d_err	dETdyLeft	dETdyLErr	dETdyRight	dETdyRErr	dETdyTotal	dETdyTErr	dNdEta_d	dNdEta_d_err	dNdEtaLeft	dNdEtaLErr	dNdEtaRight	dNdEtaRErr	dNdEtaTotal	dNdEtaTErr	dNdy_d	dNdy_d_err	dNdyLeft	dNdyLErr	dNdyRight	dNdyRErr	dNdyTotal	dNdyTErr	Npart	NpartErr
27	la_	0	1.11568	0.569595	0.0549821	0.127448	0.0132631	1.98415	0.341252	55150.6	60960.1	3.3032	0.109098	0.0277745	0.00146264	5.09085E-08	6.13073E-09	3.33097	0.110561	4.49149	0.151819	0.0732965	0.0040544	5.17365E-08	6.23022E-09	4.56479	0.155874	6.58846	0.242313	0.332237	0.0198744	9.88805E-09	6.13073E-09	6.9207	0.262188	10.4061	0.413156	0.332237	0.0198744	9.88805E-09	1.18919E-09	10.7383	0.433031	343	2
27	la_	1	1.11568	0.57365	0.0480166	0.126384	0.0117643	2.08262	0.30972	49362.5	49169.4	2.6632	0.0940561	0.0229632	0.00281811	3.95296E-08	1.31386E-07	2.68616	0.0968744	3.62072	0.129942	0.0606366	0.00782895	4.0173E-08	1.33517E-07	3.68135	0.137771	5.30452	0.203151	0.275151	0.0384274	7.68124E-09	1.31386E-07	5.57967	0.241578	8.35825	0.342642	0.275151	0.0384274	7.68124E-09	2.54752E-08	8.6334	0.381069	299	6
27	la_	2	1.11568	0.751961	0.502464	0.01	1.41421	0.01	1.41421	10000	1.41421	1.94418	0.0535053	5.73678E-55	2.37737E-26	0	9.62389E-49	1.94418	0.0535053	2.65446	0.0741578	1.24115E-54	5.25165E-26	0	9.79078E-49	2.65446	0.0741578	3.93429	0.116691	4.03061E-54	1.75917E-25	0	9.62389E-49	3.93429	0.116691	6.22537	0.196517	4.03061E-54	1.75917E-25	0	1.94308E-49	6.22537	0.196517	234	9
27	la_	3	1.11568	0.751961	0.502464	0.01	1.41421	0.01	1.41421	10000	1.41421	1.2552	0.0406674	5.77669E-55	2.38694E-26	0	9.74675E-49	1.2552	0.0406674	1.7264	0.0568346	1.24955E-54	5.2718E-26	0	9.91581E-49	1.7264	0.0568346	2.61336	0.0915427	4.05684E-54	1.76546E-25	0	9.74675E-49	2.61336	0.0915427	4.18025	0.156046	4.05684E-54	1.76546E-25	0	1.96817E-49	4.18025	0.156046	166	11
27	la_	4	1.11568	0.620811	0.0278608	0.116352	0.00804156	3.80523	0.34188	44576.9	36107.2	0.750089	0.0299592	0.00923957	0.000545614	1.0312E-08	1.76892E-09	0.759329	0.0305048	1.04185	0.0422643	0.0246023	0.00152537	1.04806E-08	1.79777E-09	1.06645	0.0437897	1.62303	0.0700709	0.113259	0.00758073	2.00923E-09	1.76892E-09	1.73629	0.0776516	2.63879	0.121826	0.113259	0.00758073	2.00923E-09	3.4415E-10	2.75205	0.129406	114	11
27	la_	5	1.11568	0.576551	0.0221099	0.13011	0.00660196	5.3062	0.380764	6377.95	3478.19	0.311293	0.0127751	0.0043571	0.000207494	3.45079E-08	4.82284E-09	0.315651	0.0129826	0.44072	0.0184054	0.0116397	0.000574864	3.51754E-08	4.91536E-09	0.452359	0.0189803	0.720107	0.0320255	0.0537748	0.00281388	7.43375E-09	4.82284E-09	0.773882	0.0348393	1.1906	0.0563886	0.0537748	0.00281388	7.43375E-09	1.03366E-09	1.24438	0.0592025	61	47
27	la_	6	1.11568	0.650855	0.0172074	0.0949577	0.00480019	7.3074	0.752052	79091.3	57410.7	0.062634	0.00352543	0.00147577	0.000107278	1.03104E-07	9.74778E-09	0.0641098	0.00363272	0.0922712	0.00533303	0.00401634	0.000306002	1.06355E-07	1.0053E-08	0.0962876	0.00563904	0.166354	0.0104202	0.0191296	0.00156698	3.0028E-08	9.74778E-09	0.185483	0.0119872	0.288401	0.019388	0.0191296	0.00156698	3.0028E-08	2.82607E-09	0.30753	0.020955	21	14
39	ala	0	1.11568	0.429534	0.196963	0.163646	0.0474675	1.06988	0.605975	1628.5	3945.82	6.08988	0.307807	0.217412	0.012166	4.0394E-06	5.59043E-07	6.30729	0.319973	9.03665	0.521831	0.691274	0.040392	4.13831E-06	5.72565E-07	9.72793	0.562223	2.19142	0.116555	0.093877	0.00526384	6.45436E-07	5.59043E-07	2.2853	0.121819	3.33408	0.203267	0.093877	0.00526384	6.45436E-07	8.88667E-08	3.42796	0.208531	342	2
39	ala	1	1.11568	0.751961	0.502464	0.02	1.41421	0.02	1.41421	20000	1.41421	5.27907	0.306661	4.74254E-26	1.67678E-15	3.29824E-41	4.76816E-25	5.27907	0.306661	8.0165	0.536855	1.05807E-25	3.8271E-15	3.38613E-41	4.8937E-25	8.0165	0.536855	1.92155	0.117474	2.00498E-26	7.10562E-16	5.45608E-42	4.76816E-25	1.92155	0.117474	2.99264	0.211436	2.00498E-26	7.10562E-16	5.45608E-42	7.84989E-26	2.99264	0.211436	294	6
39	ala	2	1.11568	0.395177	0.0292467	0.204329	0.00773671	8.53149	5.73475	203.523	58.9503	3.99319	0.174595	0.156748	0.00575055	4.68417E-06	9.40741E-07	4.14994	0.180346	6.06049	0.300339	0.499732	0.0189178	4.79748E-06	9.62812E-07	6.56023	0.319257	1.45281	0.0665051	0.0676906	0.002487	7.44529E-07	9.40741E-07	1.5205	0.068993	2.26157	0.117622	0.0676906	0.002487	7.44529E-07	1.47597E-07	2.32926	0.120109	230	9
39	ala	3	1.11568	0.751961	0.502464	0.01	1.41421	0.01	1.41421	10000	1.41421	2.81919	0.147662	9.15848E-54	4.06389E-25	4.41789E-85	6.59051E-40	2.81919	0.147662	4.35797	0.258164	1.98755E-53	9.04345E-25	4.53814E-85	6.76692E-40	4.35797	0.258164	1.03533	0.0566858	3.85903E-54	1.71755E-25	7.36987E-86	6.59051E-40	1.03533	0.0566858	1.64119	0.101756	3.85903E-54	1.71755E-25	7.36987E-86	1.09214E-40	1.64119	0.101756	162	10
39	ala	4	1.11568	0.475359	0.0348164	0.170609	0.015549	5.12788	1.87169	412.257	323.821	1.82605	0.121097	0.0862151	0.00623216	1.60658E-06	3.96705E-07	1.91226	0.12733	2.85581	0.217043	0.277265	0.0209819	1.64592E-06	4.06223E-07	3.13308	0.238026	0.674124	0.0468999	0.0372458	0.00269815	2.56626E-07	3.96705E-07	0.71137	0.0495984	1.08117	0.0862402	0.0372458	0.00269815	2.56626E-07	6.28261E-08	1.11842	0.0889384	111	11
39	ala	5	1.11568	0.534394	0.130428	0.141544	0.0490786	5.02651	2.22828	1217.73	4219.08	0.905529	0.0629035	0.0526423	0.0136014	3.92543E-06	2.12485E-06	0.958175	0.076507	1.47609	0.114897	0.171964	0.0477512	4.05853E-06	2.19495E-06	1.64805	0.162651	0.340625	0.0245977	0.0227608	0.00590056	7.11233E-07	2.12485E-06	0.363386	0.0305003	0.568983	0.0459853	0.0227608	0.00590056	7.11233E-07	3.8074E-07	0.591744	0.0518862	60	46
39	ala	6	1.11568	0.596959	0.0428233	0.115467	0.0158581	7.13791	1.2988	3346.61	5522.12	0.232755	0.0237742	0.0192491	0.00306356	3.44683E-06	8.82578E-07	0.252008	0.0268387	0.389876	0.0442849	0.0645437	0.0110694	3.60332E-06	9.21564E-07	0.454423	0.0553553	0.0889247	0.00938029	0.00833364	0.00133085	6.95743E-07	8.82578E-07	0.0972591	0.010712	0.152212	0.0178453	0.00833364	0.00133085	6.95743E-07	1.76245E-07	0.160546	0.0191763	20	14
39	la_	0	1.11568	0.497205	0.0692485	0.220753	0.00378762	50.6271	44.5242	472.537	63.5807	3.20726	0.116023	0.0219894	0.000662885	2.19413E-05	5.58439E-06	3.22927	0.116691	4.30216	0.167836	0.0577831	0.00176121	2.24575E-05	5.70881E-06	4.35997	0.169602	6.06243	0.295051	0.259895	0.00806604	5.31896E-06	5.58439E-06	6.32233	0.303123	9.39656	0.522338	0.259895	0.00806604	5.31896E-06	1.30811E-06	9.65646	0.530405	342	2
39	la_	1	1.11568	0.402625	0.0131884	0.198518	0.0128025	5.3488	2.99423	863.287	430.583	2.63001	0.106492	0.0196647	0.00089857	1.23167E-05	1.97971E-06	2.64968	0.107392	3.55117	0.15554	0.0517533	0.00241228	1.26138E-05	2.02599E-06	3.60294	0.157954	5.10781	0.279596	0.233399	0.0112359	3.03375E-06	1.97971E-06	5.34121	0.290834	8.00765	0.498983	0.233399	0.0112359	3.03375E-06	4.78042E-07	8.24106	0.510219	294	6
39	la_	2	1.11568	0.453286	0.0380767	0.180343	0.014803	3.75073	1.00651	1345.83	900.95	1.90785	0.0623916	0.0151281	0.000715965	8.98882E-06	1.21667E-06	1.92299	0.0631087	2.57849	0.0912253	0.039883	0.00193211	9.20632E-06	1.24537E-06	2.61838	0.0931587	3.71408	0.164465	0.18037	0.00907476	2.21824E-06	1.21667E-06	3.89445	0.173541	5.81157	0.294111	0.18037	0.00907476	2.21824E-06	2.95481E-07	5.99195	0.303186	230	9
39	la_	3	1.11568	0.485667	0.0217221	0.180132	0.0113163	5.67362	1.54177	940.696	493.454	1.24819	0.046677	0.0106543	0.000561697	7.42853E-06	1.14118E-06	1.25885	0.0472399	1.69932	0.0691264	0.0281119	0.00151406	7.60776E-06	1.16799E-06	1.72744	0.0706416	2.50077	0.12828	0.127318	0.00709848	1.82985E-06	1.14118E-06	2.62809	0.135379	3.95308	0.231915	0.127318	0.00709848	1.82985E-06	2.76443E-07	4.0804	0.239014	162	10
39	la_	4	1.11568	0.544678	0.0729856	0.155409	0.0255348	4.39437	0.677345	2105.73	3223.14	0.756068	0.035963	0.00724936	0.000906273	3.37714E-06	8.60197E-07	0.763321	0.0368701	1.03395	0.053227	0.0191828	0.00247466	3.45927E-06	8.80666E-07	1.05314	0.0557025	1.53987	0.098392	0.0873098	0.0118427	8.36013E-07	8.60197E-07	1.62718	0.110236	2.44284	0.176821	0.0873098	0.0118427	8.36013E-07	2.10042E-07	2.53015	0.188664	111	11
39	la_	5	1.11568	0.555725	0.032474	0.150478	0.0125286	5.9091	0.834515	1332.24	1075.28	0.310983	0.015769	0.00356405	0.000296411	1.07286E-06	2.08975E-07	0.314548	0.0160656	0.434934	0.024249	0.00945338	0.000808429	1.09912E-06	2.13992E-07	0.444389	0.0250577	0.691386	0.0490845	0.0432005	0.00386297	2.66612E-07	2.08975E-07	0.734587	0.0529476	1.13861	0.0927944	0.0432005	0.00386297	2.66612E-07	5.13137E-08	1.18181	0.0966575	60	46
39	la_	6	1.11568	0.605942	0.044473	0.122163	0.0159766	7.13524	1.0864	3217.42	4889.33	0.069657	0.00564365	0.00117079	0.000183627	9.42702E-07	2.53804E-07	0.0708288	0.00582753	0.100807	0.00895549	0.00314556	0.000511816	9.74675E-07	2.6223E-07	0.103954	0.00946757	0.174666	0.0193152	0.0146624	0.0025273	2.87426E-07	2.53804E-07	0.189329	0.0218428	0.298718	0.0375056	0.0146624	0.0025273	2.87426E-07	7.63105E-08	0.31338	0.040033	20	14
